0.855	4.44757E-4
0.856	4.38202E-4
0.857	4.31648E-4
0.858	4.25094E-4
0.859	4.18539E-4
0.86	4.11985E-4
0.861	4.05431E-4
0.862	3.9794E-4
0.863	3.91386E-4
0.864	3.83895E-4
0.865	3.77341E-4
0.866	3.6985E-4
0.867	3.6236E-4
0.868	3.54869E-4
0.869	3.47378E-4
0.87	3.40824E-4
0.871	3.33333E-4
0.872	3.25843E-4
0.873	3.18352E-4
0.874	3.10861E-4
0.875	3.03371E-4
0.876	2.9588E-4
0.877	2.8839E-4
0.878	2.80899E-4
0.879	2.73408E-4
0.88	2.65918E-4
0.881	2.58427E-4
0.882	2.50936E-4
0.883	2.44382E-4
0.884	2.36891E-4
0.885	2.30337E-4
0.886	2.22846E-4
0.887	2.16292E-4
0.888	2.09738E-4
0.889	2.03184E-4
0.89	1.96629E-4
0.891	1.90075E-4
0.892	1.84457E-4
0.893	1.77903E-4
0.894	1.72285E-4
0.895	1.66667E-4
0.896	1.61049E-4
0.897	1.55431E-4
0.898	1.49813E-4
0.899	1.44195E-4
0.9	1.39513E-4
0.901	1.34831E-4
0.902	1.3015E-4
0.903	1.25468E-4
0.904	1.20787E-4
0.905	1.17041E-4
0.906	1.13296E-4
0.907	1.08614E-4
0.908	1.04869E-4
0.909	1.0206E-4
0.91	9.83146E-5
0.911	9.45693E-5
0.912	9.14794E-5
0.913	8.83895E-5
0.914	8.52996E-5
0.915	8.2397E-5
0.916	7.94944E-5
0.917	7.6779E-5
0.918	7.40637E-5
0.919	7.14419E-5
0.92	6.89139E-5
0.921	6.63858E-5
0.922	6.39513E-5
0.923	6.16105E-5
0.924	5.92697E-5
0.925	5.70225E-5
0.926	5.48689E-5
0.927	5.27154E-5
0.928	5.05618E-5
0.929	4.85019E-5
0.93	4.65356E-5
0.931	4.45693E-5
0.932	4.26966E-5
0.933	4.0824E-5
0.934	3.90449E-5
0.935	3.72659E-5
0.936	3.55805E-5
0.937	3.39888E-5
0.938	3.2397E-5
0.939	3.08052E-5
0.94	2.94007E-5
0.941	2.79963E-5
0.942	2.65918E-5
0.943	2.52809E-5
0.944	2.40637E-5
0.945	2.28464E-5
0.946	2.17228E-5
0.947	2.05993E-5
0.948	1.95693E-5
0.949	1.85393E-5
0.95	1.75094E-5
0.951	1.6573E-5
0.952	1.57303E-5
0.953	1.48876E-5
0.954	1.40449E-5
0.955	1.32022E-5
0.956	1.24532E-5
0.957	1.17041E-5
0.958	1.10487E-5
0.959	1.02996E-5
0.96	9.64419E-6
0.961	9.04494E-6
0.962	8.43633E-6
0.963	7.84644E-6
0.964	7.28464E-6
0.965	6.74157E-6
0.966	6.21723E-6
0.967	5.72097E-6
0.968	5.24345E-6
0.969	4.78464E-6
0.97	4.35393E-6
0.971	3.93258E-6
0.972	3.54869E-6
0.973	3.18352E-6
0.974	2.83708E-6
0.975	2.50936E-6
0.976	2.20974E-6
0.977	1.9382E-6
0.978	1.67603E-6
0.979	1.44195E-6
0.98	1.22659E-6
0.981	1.03933E-6
0.982	8.65169E-7
0.983	7.1161E-7
0.984	5.77715E-7
0.985	4.62547E-7
0.986	3.65169E-7
0.987	2.84644E-7
0.988	2.20974E-7
0.989	1.74157E-7
0.99	1.43258E-7
0.991	1.28277E-7
0.992	1.27341E-7
0.993	1.42322E-7
0.994	1.70412E-7
0.995	2.13483E-7
0.996	2.69663E-7
0.997	3.40824E-7
0.998	4.24157E-7
0.999	5.21536E-7
1	6.32022E-7
